time_hour,carrier,flight,air_time,dep_delay,arr_delay,origin,dest,distance,Month,Day,HourOfDay,DayOfWeek
2013-07-01T12:00:00Z,AA,719,200,131,181,LGA,DFW,1389,7,1,8,Mon
2013-07-01T14:00:00Z,B6,2602,74,-3,23,JFK,BUF,301,7,1,10,Mon
2013-07-01T13:00:00Z,MQ,3565,82,84,116,LGA,CLT,544,7,1,9,Mon
2013-07-01T13:00:00Z,EV,4380,135,70,54,EWR,MSP,1008,7,1,9,Mon
2013-07-01T14:00:00Z,US,1501,80,20,17,EWR,CLT,529,7,1,10,Mon
2013-07-01T12:00:00Z,MQ,3355,119,146,191,LGA,BNA,764,7,1,8,Mon
2013-07-01T14:00:00Z,UA,1444,293,11,-14,EWR,LAX,2454,7,1,10,Mon
2013-07-01T13:00:00Z,UA,1642,307,74,39,EWR,SFO,2565,7,1,9,Mon
2013-07-01T14:00:00Z,EV,3817,109,10,15,EWR,MKE,725,7,1,10,Mon
2013-07-01T14:00:00Z,DL,1275,261,-4,45,JFK,SLC,1990,7,1,10,Mon
2013-07-01T14:00:00Z,VX,187,320,21,-5,EWR,SFO,2565,7,1,10,Mon
2013-07-01T15:00:00Z,DL,2445,145,-8,41,LGA,MCO,950,7,1,11,Mon
2013-07-01T14:00:00Z,UA,766,275,13,-5,EWR,LAS,2227,7,1,10,Mon
2013-07-01T13:00:00Z,AA,1223,194,94,94,EWR,DFW,1372,7,1,9,Mon
2013-07-01T14:00:00Z,EV,4662,71,22,34,EWR,RDU,416,7,1,10,Mon
2013-07-01T12:00:00Z,B6,1511,187,175,210,EWR,RSW,1068,7,1,8,Mon
2013-07-01T15:00:00Z,US,2124,42,-5,24,LGA,BOS,184,7,1,11,Mon
2013-07-01T14:00:00Z,EV,4255,108,43,85,EWR,CHS,628,7,1,10,Mon
2013-07-01T14:00:00Z,DL,1875,166,7,46,LGA,TPA,1010,7,1,10,Mon
2013-07-01T14:00:00Z,B6,925,161,33,121,JFK,TPA,1005,7,1,10,Mon
2013-07-01T15:00:00Z,EV,5545,82,0,-2,EWR,DTW,488,7,1,11,Mon
2013-07-01T14:00:00Z,EV,4412,132,48,33,EWR,DSM,1017,7,1,10,Mon
2013-07-01T12:00:00Z,EV,5824,54,129,140,EWR,RIC,277,7,1,8,Mon
2013-07-01T13:00:00Z,B6,411,291,63,98,JFK,LAS,2248,7,1,9,Mon
2013-07-01T14:00:00Z,UA,328,46,45,54,EWR,BOS,200,7,1,10,Mon
2013-07-01T15:00:00Z,DL,695,145,7,99,JFK,MCO,944,7,1,11,Mon
2013-07-01T14:00:00Z,EV,5033,144,23,59,LGA,MEM,963,7,1,10,Mon
2013-07-01T15:00:00Z,B6,1129,189,1,106,JFK,RSW,1074,7,1,11,Mon
2013-07-01T14:00:00Z,EV,4240,63,69,76,EWR,BUF,282,7,1,10,Mon
2013-07-01T14:00:00Z,VX,23,335,47,44,JFK,SFO,2586,7,1,10,Mon
2013-07-01T15:00:00Z,B6,34,48,-3,108,JFK,BTV,266,7,1,11,Mon
2013-07-01T13:00:00Z,UA,1171,103,82,68,EWR,ORD,719,7,1,9,Mon
2013-07-01T11:00:00Z,EV,4104,105,227,246,EWR,CHS,628,7,1,7,Mon
2013-07-01T13:00:00Z,UA,775,109,145,141,EWR,ORD,719,7,1,9,Mon
2013-07-01T14:00:00Z,UA,1414,200,47,45,LGA,IAH,1416,7,1,10,Mon
2013-07-01T13:00:00Z,EV,4940,63,116,120,LGA,PIT,335,7,1,9,Mon
2013-07-01T15:00:00Z,UA,703,286,0,16,JFK,LAX,2475,7,1,11,Mon
2013-07-01T15:00:00Z,UA,786,279,25,-13,EWR,LAX,2454,7,1,11,Mon
2013-07-01T15:00:00Z,US,1085,84,-3,2,LGA,CLT,544,7,1,11,Mon
2013-07-01T15:00:00Z,B6,208,46,10,111,JFK,PWM,273,7,1,11,Mon
2013-07-01T14:00:00Z,UA,528,151,80,87,EWR,TPA,997,7,1,10,Mon
2013-07-01T15:00:00Z,EV,5273,63,20,25,LGA,PIT,335,7,1,11,Mon
2013-07-01T15:00:00Z,B6,1307,45,-1,44,JFK,IAD,228,7,1,11,Mon
2013-07-01T12:00:00Z,9E,4248,107,200,247,JFK,CHS,636,7,1,8,Mon
2013-07-01T14:00:00Z,MQ,3689,80,75,68,LGA,DTW,502,7,1,10,Mon
2013-07-01T14:00:00Z,DL,2319,132,99,74,LGA,MSP,1020,7,1,10,Mon
2013-07-01T15:00:00Z,MQ,3546,127,0,-12,LGA,MSP,1020,7,1,11,Mon
2013-07-01T15:00:00Z,B6,127,147,34,71,EWR,MCO,937,7,1,11,Mon
2013-07-01T15:00:00Z,EV,4511,41,10,-2,EWR,ROC,246,7,1,11,Mon
2013-07-01T15:00:00Z,EV,4404,37,54,40,EWR,PVD,160,7,1,11,Mon
2013-07-01T14:00:00Z,EV,5806,149,85,67,EWR,OMA,1134,7,1,10,Mon
2013-07-01T16:00:00Z,AA,3,298,-5,26,JFK,LAX,2475,7,1,12,Mon
2013-07-01T16:00:00Z,WN,654,101,-4,-16,EWR,MDW,711,7,1,12,Mon
2013-07-01T15:00:00Z,DL,893,127,22,-6,EWR,MSP,1008,7,1,11,Mon
2013-07-01T15:00:00Z,UA,1436,272,13,-4,EWR,PHX,2133,7,1,11,Mon
2013-07-01T15:00:00Z,UA,1519,145,39,52,EWR,MCO,937,7,1,11,Mon
2013-07-01T13:00:00Z,EV,4952,82,181,180,LGA,CLT,544,7,1,9,Mon
2013-07-01T15:00:00Z,B6,2380,42,46,59,EWR,BOS,200,7,1,11,Mon
2013-07-01T14:00:00Z,EV,4187,118,118,127,EWR,BNA,748,7,1,10,Mon
2013-07-01T14:00:00Z,UA,1699,41,109,90,EWR,BOS,200,7,1,10,Mon
2013-07-01T15:00:00Z,AA,739,192,63,56,LGA,DFW,1389,7,1,11,Mon
2013-07-01T14:00:00Z,DL,1847,125,138,134,LGA,ATL,762,7,1,10,Mon
2013-07-01T16:00:00Z,UA,1037,41,9,-2,EWR,BOS,200,7,1,12,Mon
2013-07-01T13:00:00Z,MQ,3644,129,154,174,LGA,ATL,762,7,1,9,Mon
2013-07-01T13:00:00Z,EV,4495,119,150,185,EWR,SAV,708,7,1,9,Mon
2013-07-01T15:00:00Z,AA,1855,123,45,29,LGA,STL,888,7,1,11,Mon
2013-07-01T16:00:00Z,MQ,3572,74,30,19,LGA,CLE,419,7,1,12,Mon
2013-07-01T15:00:00Z,AA,2147,181,40,70,EWR,MIA,1085,7,1,11,Mon
2013-07-01T16:00:00Z,UA,1164,162,12,34,EWR,FLL,1065,7,1,12,Mon
2013-07-01T15:00:00Z,MQ,3461,122,47,49,LGA,BNA,764,7,1,11,Mon
2013-07-01T14:00:00Z,B6,403,202,108,143,JFK,SJU,1598,7,1,10,Mon
2013-07-01T16:00:00Z,UA,1186,179,2,39,EWR,MIA,1085,7,1,12,Mon
2013-07-01T16:00:00Z,UA,580,333,44,44,JFK,SFO,2586,7,1,12,Mon
2013-07-01T15:00:00Z,DL,1031,88,100,81,LGA,DTW,502,7,1,11,Mon
2013-07-01T16:00:00Z,UA,1700,318,8,-24,EWR,SFO,2565,7,1,12,Mon
2013-07-01T16:00:00Z,WN,3316,221,1,28,EWR,HOU,1411,7,1,12,Mon
2013-07-01T15:00:00Z,UA,1443,322,61,38,EWR,SFO,2565,7,1,11,Mon
2013-07-01T15:00:00Z,AA,327,104,96,65,LGA,ORD,733,7,1,11,Mon
2013-07-01T17:00:00Z,AA,1841,190,-7,-18,EWR,DFW,1372,7,1,13,Mon
2013-07-01T16:00:00Z,B6,323,292,45,23,JFK,LAX,2475,7,1,12,Mon
2013-07-01T16:00:00Z,AA,1850,38,9,19,JFK,BOS,187,7,1,12,Mon
2013-07-01T16:00:00Z,AA,745,193,11,-1,LGA,DFW,1389,7,1,12,Mon
2013-07-01T17:00:00Z,US,2128,38,-4,3,LGA,BOS,184,7,1,13,Mon
2013-07-01T16:00:00Z,AA,743,198,48,48,LGA,DFW,1389,7,1,12,Mon
2013-07-01T17:00:00Z,VX,165,302,0,-34,EWR,LAX,2454,7,1,13,Mon
2013-07-01T16:00:00Z,MQ,3658,138,56,89,LGA,ATL,762,7,1,12,Mon
2013-07-01T16:00:00Z,B6,1191,42,53,75,JFK,ACK,199,7,1,12,Mon
2013-07-01T17:00:00Z,UA,1734,112,2,-4,EWR,ORD,719,7,1,13,Mon
2013-07-01T16:00:00Z,DL,1375,253,13,6,JFK,SLC,1990,7,1,12,Mon
2013-07-01T15:00:00Z,MQ,3281,77,109,104,LGA,CMH,479,7,1,11,Mon
2013-07-01T16:00:00Z,UA,1572,187,62,58,EWR,IAH,1400,7,1,12,Mon
2013-07-01T14:00:00Z,EV,4087,107,133,146,EWR,IND,645,7,1,10,Mon
2013-07-01T16:00:00Z,AA,2041,178,20,41,JFK,MIA,1089,7,1,12,Mon
2013-07-01T15:00:00Z,DL,2219,129,90,53,LGA,MSP,1020,7,1,11,Mon
2013-07-01T16:00:00Z,UA,1090,208,6,-8,EWR,SJU,1608,7,1,12,Mon
2013-07-01T17:00:00Z,WN,165,117,5,14,EWR,BNA,748,7,1,13,Mon
2013-07-01T14:00:00Z,UA,1166,197,133,133,EWR,IAH,1400,7,1,10,Mon
2013-07-01T16:00:00Z,EV,5168,86,34,24,EWR,DTW,488,7,1,12,Mon
2013-07-01T15:00:00Z,WN,114,103,121,88,LGA,MDW,725,7,1,11,Mon
2013-07-01T16:00:00Z,EV,4233,45,72,69,EWR,BTV,266,7,1,12,Mon
2013-07-01T15:00:00Z,EV,4709,68,79,96,EWR,RDU,416,7,1,11,Mon
2013-07-01T16:00:00Z,AA,329,111,62,45,LGA,ORD,733,7,1,12,Mon
2013-07-01T15:00:00Z,DL,2215,176,99,113,LGA,FLL,1076,7,1,11,Mon
2013-07-01T17:00:00Z,VX,411,302,14,8,JFK,LAX,2475,7,1,13,Mon
2013-07-01T17:00:00Z,UA,1735,294,-4,-37,EWR,LAX,2454,7,1,13,Mon
2013-07-01T17:00:00Z,UA,574,197,16,0,LGA,IAH,1416,7,1,13,Mon
2013-07-01T14:00:00Z,EV,5736,65,199,208,LGA,IAD,229,7,1,10,Mon
2013-07-01T16:00:00Z,9E,3319,54,50,56,JFK,BUF,301,7,1,12,Mon
2013-07-01T17:00:00Z,9E,3970,93,-2,-6,EWR,CVG,569,7,1,13,Mon
2013-07-01T17:00:00Z,EV,4552,74,16,24,EWR,GSO,445,7,1,13,Mon
2013-07-01T16:00:00Z,UA,1686,173,39,45,EWR,MSY,1167,7,1,12,Mon
2013-07-01T16:00:00Z,DL,1131,77,47,22,LGA,DTW,502,7,1,12,Mon
2013-07-01T16:00:00Z,EV,4302,153,98,152,EWR,MCI,1092,7,1,12,Mon
2013-07-01T17:00:00Z,AA,753,194,-6,-22,LGA,DFW,1389,7,1,13,Mon
2013-07-01T15:00:00Z,WN,3074,209,105,74,LGA,DEN,1620,7,1,11,Mon
2013-07-01T17:00:00Z,DL,2043,126,16,33,JFK,ATL,760,7,1,13,Mon
2013-07-01T14:00:00Z,B6,518,40,207,201,JFK,BOS,187,7,1,10,Mon
2013-07-01T16:00:00Z,UA,255,109,105,76,LGA,ORD,733,7,1,12,Mon
2013-07-01T15:00:00Z,DL,2303,168,112,131,LGA,PBI,1035,7,1,11,Mon
2013-07-01T16:00:00Z,WN,40,212,77,80,LGA,HOU,1428,7,1,12,Mon
2013-07-01T15:00:00Z,DL,401,124,125,146,EWR,ATL,746,7,1,11,Mon
2013-07-01T17:00:00Z,EV,5148,120,51,68,EWR,ATL,746,7,1,13,Mon
2013-07-01T13:00:00Z,EV,4140,129,258,292,EWR,ATL,746,7,1,9,Mon
2013-07-01T14:00:00Z,DL,1903,160,176,176,LGA,SRQ,1047,7,1,10,Mon
2013-07-01T16:00:00Z,EV,5968,28,55,73,EWR,BDL,116,7,1,12,Mon
2013-07-01T17:00:00Z,AA,1073,184,12,38,LGA,MIA,1096,7,1,13,Mon
2013-07-01T17:00:00Z,AA,331,112,38,40,LGA,ORD,733,7,1,13,Mon
2013-07-01T13:00:00Z,B6,199,149,263,283,LGA,MCO,950,7,1,9,Mon
2013-07-01T17:00:00Z,AA,117,305,10,-16,JFK,LAX,2475,7,1,13,Mon
2013-07-01T17:00:00Z,DL,1565,325,-1,-18,JFK,SFO,2586,7,1,13,Mon
2013-07-01T16:00:00Z,EV,4118,81,86,92,EWR,DTW,488,7,1,12,Mon
2013-07-01T16:00:00Z,EV,6054,44,82,86,EWR,IAD,212,7,1,12,Mon
2013-07-01T13:00:00Z,B6,271,182,269,305,LGA,FLL,1076,7,1,9,Mon
2013-07-01T16:00:00Z,EV,4679,132,94,120,EWR,JAX,820,7,1,12,Mon
2013-07-01T17:00:00Z,EV,4129,42,66,90,EWR,DCA,199,7,1,13,Mon
2013-07-01T12:00:00Z,EV,5537,145,350,315,LGA,MCI,1107,7,1,8,Mon
2013-07-01T15:00:00Z,UA,423,215,174,194,LGA,DEN,1620,7,1,11,Mon
2013-07-01T16:00:00Z,B6,927,147,91,123,EWR,MCO,937,7,1,12,Mon
2013-07-01T17:00:00Z,B6,1373,116,15,34,JFK,CHS,636,7,1,13,Mon
2013-07-01T15:00:00Z,YV,2807,85,158,161,LGA,CLT,544,7,1,11,Mon
2013-07-01T18:00:00Z,UA,441,292,16,7,EWR,LAX,2454,7,1,14,Mon
2013-07-01T17:00:00Z,UA,375,102,30,13,EWR,ORD,719,7,1,13,Mon
2013-07-01T15:00:00Z,AA,2099,182,175,214,LGA,MIA,1096,7,1,11,Mon
2013-07-01T18:00:00Z,DL,673,117,5,23,EWR,ATL,746,7,1,14,Mon
2013-07-01T17:00:00Z,UA,353,118,65,77,EWR,ATL,746,7,1,13,Mon
2013-07-01T17:00:00Z,UA,1742,306,48,9,EWR,SFO,2565,7,1,13,Mon
2013-07-01T14:00:00Z,MQ,3611,106,259,258,EWR,ORD,719,7,1,10,Mon
2013-07-01T18:00:00Z,UA,1439,203,9,12,EWR,IAH,1400,7,1,14,Mon
2013-07-01T16:00:00Z,DL,1006,36,146,132,JFK,BOS,187,7,1,12,Mon
2013-07-01T16:00:00Z,EV,5796,89,111,122,EWR,CLT,529,7,1,12,Mon
2013-07-01T16:00:00Z,US,931,83,148,141,JFK,CLT,541,7,1,12,Mon
2013-07-01T17:00:00Z,EV,4517,127,76,96,EWR,BNA,748,7,1,13,Mon
2013-07-01T16:00:00Z,DL,863,303,156,136,JFK,LAX,2475,7,1,12,Mon
2013-07-01T17:00:00Z,MQ,3678,105,63,56,EWR,ORD,719,7,1,13,Mon
2013-07-01T18:00:00Z,UA,841,303,-2,-28,JFK,LAX,2475,7,1,14,Mon
2013-07-01T16:00:00Z,UA,1641,149,103,113,EWR,MCO,937,7,1,12,Mon
2013-07-01T15:00:00Z,UA,779,204,164,145,EWR,DEN,1605,7,1,11,Mon
2013-07-01T18:00:00Z,EV,4434,37,-4,-7,EWR,MHT,209,7,1,14,Mon
2013-07-01T18:00:00Z,UA,1150,315,12,-11,EWR,SFO,2565,7,1,14,Mon
2013-07-01T17:00:00Z,US,2175,45,102,111,LGA,DCA,214,7,1,13,Mon
2013-07-01T18:00:00Z,AA,759,193,-2,-12,LGA,DFW,1389,7,1,14,Mon
2013-07-01T18:00:00Z,B6,301,181,14,45,JFK,FLL,1069,7,1,14,Mon
2013-07-01T18:00:00Z,DL,1231,87,4,-10,LGA,DTW,502,7,1,14,Mon
2013-07-01T17:00:00Z,MQ,3340,91,106,98,LGA,DTW,502,7,1,13,Mon
2013-07-01T17:00:00Z,US,1895,82,93,86,EWR,CLT,529,7,1,13,Mon
2013-07-01T18:00:00Z,AA,1635,206,-4,-6,JFK,SJU,1598,7,1,14,Mon
2013-07-01T18:00:00Z,MQ,2815,77,-3,10,JFK,CLE,425,7,1,14,Mon
2013-07-01T18:00:00Z,DL,1164,47,-1,10,JFK,BOS,187,7,1,14,Mon
2013-07-01T15:00:00Z,MQ,3404,72,176,192,LGA,RDU,431,7,1,11,Mon
2013-07-01T19:00:00Z,AA,1813,141,-4,9,JFK,MCO,944,7,1,15,Mon
2013-07-01T17:00:00Z,B6,505,165,86,103,EWR,FLL,1065,7,1,13,Mon
2013-07-01T19:00:00Z,AA,883,194,-4,-14,EWR,DFW,1372,7,1,15,Mon
2013-07-01T18:00:00Z,MQ,3359,75,2,19,JFK,RDU,427,7,1,14,Mon
2013-07-01T17:00:00Z,UA,15,565,83,34,EWR,HNL,4963,7,1,13,Mon
2013-07-01T16:00:00Z,B6,1318,46,125,139,JFK,BOS,187,7,1,12,Mon
2013-07-01T18:00:00Z,DL,1779,185,25,49,LGA,FLL,1076,7,1,14,Mon
2013-07-01T18:00:00Z,US,2130,41,60,53,LGA,BOS,184,7,1,14,Mon
2013-07-01T18:00:00Z,EV,4171,114,42,35,EWR,MSN,799,7,1,14,Mon
2013-07-01T16:00:00Z,EV,4640,90,171,170,EWR,DAY,533,7,1,12,Mon
2013-07-01T17:00:00Z,EV,5797,53,123,119,EWR,RIC,277,7,1,13,Mon
2013-07-01T19:00:00Z,AA,1769,165,-2,2,JFK,MIA,1089,7,1,15,Mon
2013-07-01T15:00:00Z,DL,1647,116,244,269,LGA,ATL,762,7,1,11,Mon
2013-07-01T17:00:00Z,EV,4628,126,96,89,EWR,STL,872,7,1,13,Mon
2013-07-01T17:00:00Z,UA,1122,164,116,134,EWR,PBI,1023,7,1,13,Mon
2013-07-01T18:00:00Z,UA,439,301,10,-25,EWR,SAN,2425,7,1,14,Mon
2013-07-01T19:00:00Z,UA,205,48,6,0,EWR,BOS,200,7,1,15,Mon
2013-07-01T17:00:00Z,FL,348,115,117,141,LGA,ATL,762,7,1,13,Mon
2013-07-01T16:00:00Z,DL,1455,175,159,178,LGA,MIA,1096,7,1,12,Mon
2013-07-01T18:00:00Z,B6,325,160,40,73,JFK,TPA,1005,7,1,14,Mon
2013-07-01T17:00:00Z,F9,507,215,106,104,LGA,DEN,1620,7,1,13,Mon
2013-07-01T18:00:00Z,DL,127,86,16,22,JFK,DTW,509,7,1,14,Mon
2013-07-01T18:00:00Z,UA,1618,166,13,28,EWR,TPA,997,7,1,14,Mon
2013-07-01T17:00:00Z,EV,3852,42,93,88,EWR,BTV,266,7,1,13,Mon
2013-07-01T16:00:00Z,EV,4321,52,194,187,EWR,ORF,284,7,1,12,Mon
2013-07-01T18:00:00Z,UA,1242,167,27,40,EWR,FLL,1065,7,1,14,Mon
2013-07-01T17:00:00Z,B6,1338,41,89,98,JFK,MVY,173,7,1,13,Mon
2013-07-01T18:00:00Z,DL,1902,164,39,63,LGA,PBI,1035,7,1,14,Mon
2013-07-01T18:00:00Z,US,2177,59,81,90,LGA,DCA,214,7,1,14,Mon
2013-07-01T17:00:00Z,UA,755,185,85,84,EWR,DFW,1372,7,1,13,Mon
2013-07-01T18:00:00Z,MQ,3391,85,24,20,LGA,CMH,479,7,1,14,Mon
2013-07-01T17:00:00Z,US,688,265,84,72,EWR,PHX,2133,7,1,13,Mon
2013-07-01T16:00:00Z,WN,226,212,179,163,EWR,DEN,1605,7,1,12,Mon
2013-07-01T19:00:00Z,MQ,3532,167,-1,-14,LGA,XNA,1147,7,1,15,Mon
2013-07-01T19:00:00Z,UA,1498,108,24,-12,LGA,ORD,733,7,1,15,Mon
2013-07-01T16:00:00Z,WN,546,109,151,133,LGA,MKE,738,7,1,12,Mon
2013-07-01T18:00:00Z,B6,575,175,48,79,JFK,MSY,1182,7,1,14,Mon
2013-07-01T18:00:00Z,AA,1751,169,34,64,JFK,TPA,1005,7,1,14,Mon
2013-07-01T17:00:00Z,DL,1685,148,104,108,LGA,MCO,950,7,1,13,Mon
2013-07-01T19:00:00Z,MQ,3416,69,-6,-10,LGA,RDU,431,7,1,15,Mon
2013-07-01T18:00:00Z,MQ,3669,119,61,69,LGA,ATL,762,7,1,14,Mon
2013-07-01T17:00:00Z,B6,553,159,136,201,JFK,PBI,1028,7,1,13,Mon
2013-07-01T19:00:00Z,AA,85,321,2,-5,JFK,SFO,2586,7,1,15,Mon
2013-07-01T18:00:00Z,UA,294,62,47,36,EWR,CLE,404,7,1,14,Mon
2013-07-01T19:00:00Z,DL,95,307,3,7,JFK,LAX,2475,7,1,15,Mon
2013-07-01T18:00:00Z,UA,1587,181,40,52,EWR,RSW,1068,7,1,14,Mon
2013-07-01T18:00:00Z,EV,5712,42,80,113,JFK,IAD,228,7,1,14,Mon
2013-07-01T19:00:00Z,UA,643,212,17,9,EWR,AUS,1504,7,1,15,Mon
2013-07-01T18:00:00Z,B6,2480,43,98,92,EWR,BOS,200,7,1,14,Mon
2013-07-01T18:00:00Z,UA,1222,264,42,-3,EWR,LAS,2227,7,1,14,Mon
2013-07-01T18:00:00Z,EV,4152,120,56,76,EWR,ATL,746,7,1,14,Mon
2013-07-01T17:00:00Z,B6,213,304,123,193,JFK,LGB,2465,7,1,13,Mon
2013-07-01T19:00:00Z,UA,257,318,-2,-17,JFK,SFO,2586,7,1,15,Mon
2013-07-01T19:00:00Z,UA,1159,142,30,23,EWR,MCO,937,7,1,15,Mon
2013-07-01T18:00:00Z,UA,253,107,43,20,EWR,ORD,719,7,1,14,Mon
2013-07-01T19:00:00Z,AA,2223,121,23,1,LGA,STL,888,7,1,15,Mon
2013-07-01T17:00:00Z,B6,1639,189,149,187,LGA,RSW,1080,7,1,13,Mon
2013-07-01T19:00:00Z,DL,4,194,-2,-1,JFK,SJU,1598,7,1,15,Mon
2013-07-01T16:00:00Z,DL,781,120,164,159,LGA,ATL,762,7,1,12,Mon
2013-07-01T19:00:00Z,UA,1107,215,14,-21,EWR,DEN,1605,7,1,15,Mon
2013-07-01T16:00:00Z,US,1459,85,164,157,LGA,CLT,544,7,1,12,Mon
2013-07-01T15:00:00Z,EV,5478,73,242,221,LGA,GSO,461,7,1,11,Mon
2013-07-01T17:00:00Z,B6,118,39,120,147,JFK,BOS,187,7,1,13,Mon
2013-07-01T19:00:00Z,UA,1192,191,30,16,EWR,IAH,1400,7,1,15,Mon
2013-07-01T18:00:00Z,9E,4120,84,62,83,JFK,CLE,425,7,1,14,Mon
2013-07-01T19:00:00Z,US,802,81,57,47,EWR,CLT,529,7,1,15,Mon
2013-07-01T19:00:00Z,EV,4572,96,60,61,EWR,GSP,594,7,1,15,Mon
2013-07-01T19:00:00Z,DL,1942,121,15,46,EWR,ATL,746,7,1,15,Mon
2013-07-01T18:00:00Z,B6,581,208,62,95,JFK,HOU,1428,7,1,14,Mon
2013-07-01T13:00:00Z,EV,5711,40,363,385,JFK,IAD,228,7,1,9,Mon
2013-07-01T19:00:00Z,MQ,2793,82,18,50,JFK,CMH,483,7,1,15,Mon
2013-07-01T20:00:00Z,AA,1750,49,-1,10,JFK,BOS,187,7,1,16,Mon
2013-07-01T19:00:00Z,MQ,3199,86,40,29,LGA,CLT,544,7,1,15,Mon
2013-07-01T20:00:00Z,B6,543,157,6,11,EWR,PBI,1023,7,1,16,Mon
2013-07-01T18:00:00Z,9E,3393,44,78,75,JFK,DCA,213,7,1,14,Mon
2013-07-01T17:00:00Z,B6,431,160,158,147,LGA,SRQ,1047,7,1,13,Mon
2013-07-01T19:00:00Z,UA,1638,62,18,3,EWR,CLE,404,7,1,15,Mon
2013-07-01T19:00:00Z,MQ,3694,112,25,10,EWR,ORD,719,7,1,15,Mon
2013-07-01T19:00:00Z,US,1607,35,30,19,LGA,PHL,96,7,1,15,Mon
2013-07-01T19:00:00Z,EV,4377,129,59,63,EWR,JAX,820,7,1,15,Mon
2013-07-01T19:00:00Z,B6,1729,172,41,87,JFK,RSW,1074,7,1,15,Mon
2013-07-01T18:00:00Z,B6,703,199,103,112,JFK,SJU,1598,7,1,14,Mon
2013-07-01T19:00:00Z,UA,745,205,72,56,LGA,DEN,1620,7,1,15,Mon
2013-07-01T18:00:00Z,EV,4978,86,79,56,LGA,CLT,544,7,1,14,Mon
2013-07-01T19:00:00Z,DL,1394,301,14,-3,JFK,PDX,2454,7,1,15,Mon
2013-07-01T19:00:00Z,UA,1151,303,25,-22,EWR,SEA,2402,7,1,15,Mon
2013-07-01T20:00:00Z,AA,1467,172,-2,-5,LGA,MIA,1096,7,1,16,Mon
2013-07-01T20:00:00Z,DL,141,314,18,-3,JFK,SFO,2586,7,1,16,Mon
2013-07-01T19:00:00Z,MQ,3202,105,48,61,JFK,IND,665,7,1,15,Mon
2013-07-01T19:00:00Z,DL,31,255,34,32,JFK,SLC,1990,7,1,15,Mon
2013-07-01T17:00:00Z,MQ,3305,69,174,164,LGA,RDU,431,7,1,13,Mon
2013-07-01T18:00:00Z,US,1543,86,90,84,LGA,CLT,544,7,1,14,Mon
2013-07-01T15:00:00Z,WN,3297,121,321,313,LGA,BNA,764,7,1,11,Mon
2013-07-01T18:00:00Z,B6,2402,62,117,137,JFK,BUF,301,7,1,14,Mon
2013-07-01T18:00:00Z,EV,4111,115,92,114,EWR,CHS,628,7,1,14,Mon
2013-07-01T18:00:00Z,9E,3719,41,110,129,JFK,BWI,184,7,1,14,Mon
2013-07-01T20:00:00Z,DL,479,255,0,-22,EWR,SLC,1969,7,1,16,Mon
2013-07-01T17:00:00Z,WN,2261,272,165,141,EWR,PHX,2133,7,1,13,Mon
2013-07-01T20:00:00Z,B6,423,296,-4,-19,JFK,LAX,2475,7,1,16,Mon
2013-07-01T19:00:00Z,AA,133,310,43,30,JFK,LAX,2475,7,1,15,Mon
2013-07-01T20:00:00Z,UA,996,320,10,2,EWR,SFO,2565,7,1,16,Mon
2013-07-01T19:00:00Z,UA,1600,298,69,37,EWR,LAX,2454,7,1,15,Mon
2013-07-01T20:00:00Z,UA,1250,108,30,14,EWR,ORD,719,7,1,16,Mon
2013-07-01T17:00:00Z,DL,2247,117,152,146,LGA,ATL,762,7,1,13,Mon
2013-07-01T18:00:00Z,DL,1819,135,117,90,LGA,MSP,1020,7,1,14,Mon
2013-07-01T16:00:00Z,DL,1947,115,272,264,LGA,ATL,762,7,1,12,Mon
2013-07-01T20:00:00Z,AA,881,189,3,15,JFK,DFW,1391,7,1,16,Mon
2013-07-01T19:00:00Z,UA,1632,311,55,8,EWR,SFO,2565,7,1,15,Mon
2013-07-01T19:00:00Z,AA,763,193,44,52,LGA,DFW,1389,7,1,15,Mon
2013-07-01T18:00:00Z,DL,451,112,96,89,LGA,ATL,762,7,1,14,Mon
2013-07-01T19:00:00Z,US,2179,48,96,87,LGA,DCA,214,7,1,15,Mon
2013-07-01T19:00:00Z,UA,564,141,42,36,EWR,MCO,937,7,1,15,Mon
2013-07-01T18:00:00Z,9E,3793,87,110,110,JFK,CLT,541,7,1,14,Mon
2013-07-01T20:00:00Z,MQ,3075,97,41,61,JFK,CVG,589,7,1,16,Mon
2013-07-01T19:00:00Z,DL,1753,143,49,69,JFK,MCO,944,7,1,15,Mon
2013-07-01T19:00:00Z,AA,341,108,86,69,LGA,ORD,733,7,1,15,Mon
2013-07-01T19:00:00Z,EV,5965,105,63,54,EWR,SDF,642,7,1,15,Mon
2013-07-01T19:00:00Z,DL,847,113,50,43,LGA,ATL,762,7,1,15,Mon
2013-07-01T20:00:00Z,UA,1178,194,18,12,EWR,IAH,1400,7,1,16,Mon
2013-07-01T20:00:00Z,US,2134,53,51,49,LGA,BOS,184,7,1,16,Mon
2013-07-01T20:00:00Z,B6,1801,174,22,75,JFK,FLL,1069,7,1,16,Mon
2013-07-01T19:00:00Z,WN,216,104,82,63,EWR,MDW,711,7,1,15,Mon
2013-07-01T20:00:00Z,DL,843,120,28,46,JFK,ATL,760,7,1,16,Mon
2013-07-01T20:00:00Z,US,2181,67,56,67,LGA,DCA,214,7,1,16,Mon
2013-07-01T19:00:00Z,DL,1129,179,72,100,LGA,MIA,1096,7,1,15,Mon
